Time,CO2aq_FT,HCO3_FT,CO32_FT,H_FT,OH_FT,NH4_FT,NH3_FT,NO2_FT,Fishweight_FT,Fish_Biomass_FT,CO2aq_B1,HCO3_B1,CO32_B1,H_B1,OH_B1,NH4_B1,NH3_B1,NO2_B1,AOB_B1,NOB_B1,CO2aq_DGS,HCO3_DGS,CO32_DGS,H_DGS,OH_DGS,NH4_DGS,NH3_DGS,NO2_DGS
10033726.575602133,0.13604631914180204,4.216468057878083,0.08453192826316784,2.4998118500999785e-05,0.00018000489214845339,0.020412633460883383,0.00022296996680554816,0.0004315216882571174,616.5211796806943,53020.82145253972,0.14516178765128537,4.261589365698013,0.07898428675537568,2.703810166770505e-05,0.00016641237868070716,0.0007295452909482883,7.345802263183732e-06,0.0005398186657733327,1007959.8221761279,192037.41467768335,0.08906322234265109,4.155858282618708,0.11828302549002291,1.7607408492502163e-05,0.00025555158381255426,0.0006518960865972767,1.0108248506971337e-05,0.0004913016134528457
10036142.481323047,0.14258257593724585,4.234414554606542,0.08125506159037273,2.61181918793559e-05,0.0001722937183010976,0.026982231389157278,0.0002820313845307341,0.000588717471216003,616.750899549244,53040.57736123498,0.15480245511514726,4.2743918950671596,0.07439526450718241,2.879579604507176e-05,0.00015627302578951837,0.0010272721831824775,9.713016068131218e-06,0.0007141227345582389,1007955.8875110471,192029.1700009204,0.0934630104221032,4.171571903759002,0.1138269367198284,1.8367687298417176e-05,0.0002449954472152005,0.0009255813693244686,1.3756962053561325e-05,0.00065814630567181
10039569.537592204,0.15422870559952997,4.243684817115994,0.07530206197618018,2.8244769218806973e-05,0.00015932209530081692,0.03728757674902475,0.0003604036825955727,0.0008448163058862504,617.0768639971948,53068.610303758745,0.17151688923828579,4.275602740886425,0.06705477139696507,3.195741989326948e-05,0.00014081405213198095,0.0015753063938828658,1.3424912884672395e-05,0.0009870861988764625,1007972.3950768173,192026.36233868953,0.10107853820303483,4.178264338928548,0.10597284665758616,1.9760711951232252e-05,0.0002277253247318971,0.0014369499915482709,1.9851860020306334e-05,0.0009237214278092379
10042996.593861362,0.16708617682015814,4.23270084448432,0.06902093167466583,3.0735306202187266e-05,0.00014641159176357555,0.04813875291437082,0.0004275849597729738,0.0011238631400932197,617.4029432771439,53096.65312183436,0.18875572716018083,4.255731062973978,0.06031697111350955,3.5361874014567727e-05,0.0001272569896304771,0.002251103387652288,1.7341342344957682e-05,0.0012742539444597848,1007968.771749116,192022.69846410878,0.10898392517075099,4.164915240470372,0.09799903035517181,2.1300259259571347e-05,0.0002112652869622137,0.0020813426054059913,2.6676003720644568e-05,0.0012070365996773237
10046423.65013052,0.1790360494315336,4.2022471982391805,0.06339950141908444,3.321810352262292e-05,0.00013546293601842275,0.05889597695881005,0.0004840178106603914,0.001409130291813057,617.7291374093145,53124.70581720104,0.20312448317612555,4.216437703671832,0.055031364055804353,3.8399484271952715e-05,0.00011718951233786944,0.0029945284835673435,2.124959756389039e-05,0.0015596788952671888,1007969.9684738067,192019.7581731064,0.11557660408273954,4.132059300489821,0.09120708470223465,2.2704680907174033e-05,0.00019818829004222068,0.0028079275595008038,3.376651936218432e-05,0.0014916843223882824
10049850.706399677,0.1887784164616507,4.155483324090493,0.05874507221291494,3.5452882153993156e-05,0.00012692941283902186,0.06898108658929515,0.000531179468368322,0.0016849821237458567,618.0554464139298,53152.768391597965,0.21354118240753456,4.16208696882766,0.05103651702099726,4.087256620764125e-05,0.00011010164294199204,0.0037417217238641096,2.4945790618128162e-05,0.001828339630965465,1007976.1078719961,192017.83329611778,0.1202187909081089,4.0832143653864215,0.08580590096747648,2.3849910116971883e-05,0.00018868075642985762,0.0035504112140542017,4.064010244356577e-05,0.0017626280809138783
10053104.691484697,0.1960790997234794,4.100199094670789,0.05502924604453459,3.734296740858504e-05,0.00012050367191524322,0.07748431472110336,0.0005664623599299895,0.0019252554264761917,618.3653826882269,53179.42291118751,0.22053612989216037,4.101360314501571,0.048012759432537924,4.281030519189207e-05,0.00010511324199397344,0.004412463878054616,2.8088630830421208e-05,0.0020555814561243353,1007978.406947379,192015.98839509054,0.12316258271977745,4.026709525436395,0.08157280949821832,2.4739853218324865e-05,0.00018188967369455825,0.0042226294436915526,4.6595731252380964e-05,0.001994682635942386
10056358.676569717,0.20230812518947117,4.038611463076559,0.05172173187353234,3.9134853831930914e-05,0.00011498814245110734,0.08460101596381844,0.0005901663585357773,0.0021337807000757895,618.6754225610404,53206.08634024949,0.22568443523905957,4.0360641077240835,0.04547411322159191,4.448372166706425e-05,0.0001011664437718085,0.0050169594585310695,3.0737596785488256e-05,0.002246039878259179,1007980.4181590952,192014.82035095512,0.12522724747157835,3.9647744050032863,0.0778753528893182,2.5516524924437685e-05,0.00017635747155805368,0.00483524497453307,5.173195951658975e-05,0.0021920544422305032
10059612.661654737,0.2079143335222617,3.9745211503023246,0.04872528260640737,4.088269175955792e-05,0.00011007310196277636,0.09006672520043382,0.0006014342582625062,0.0023021146746168082,618.985566049682,53232.758680272644,0.2294210239798376,3.9699321523691062,0.04332098981033231,4.5929531827178034e-05,9.798247779452703e-05,0.005524659921738415,3.278453962385242e-05,0.002392270082430051,1007981.2113734747,192013.665421981,0.1266361187883432,3.901134946071866,0.07463210850987258,2.6198101590926988e-05,0.00017176972937803705,0.005360423012936783,5.585847723020957e-05,0.002346969348495261
10062866.646739757,0.2128857861526069,3.9112614239279284,0.04607064177962544,4.2549014128581845e-05,0.00010575962373735896,0.09367264864034933,0.0006010151925796586,0.0024237306006452174,619.2958131714629,53259.43993274581,0.2319032697455474,3.9062661397078426,0.04153722630648906,4.7132316546432135e-05,9.548019709228862e-05,0.0059039756555831595,3.414288096532658e-05,0.002488485986049661,1007982.799168074,192013.087738117,0.12745766874925799,3.8390489501058465,0.07186679616710086,2.6772733191149877e-05,0.00016808059748526317,0.005765274060807899,5.8788054694300745e-05,0.0024534026527074614
10066120.631824777,0.21657041225552012,3.8516300309419873,0.043907160859084214,4.396583447088097e-05,0.00010235355982841549,0.09527039883677804,0.0005915767438239327,0.002493838387926832,619.6061639436944,53286.130099157715,0.23304277791522274,3.847964719310814,0.04015451968548913,4.8029778927843e-05,9.370034358352723e-05,0.006123936879460937,3.475446497389965e-05,0.0025309157126366844,1007983.3996967901,192013.4543769103,0.12770607935704767,3.7814139774457485,0.0696327190481804,2.7217400532022253e-05,0.00016533753328369226,0.006018188333269937,6.0363273498789755e-05,0.002507106929218844
10071044.294175198,0.21383412634959495,3.7723336865726,0.04264375367361705,4.433585735043158e-05,0.00010149804529650266,0.09369241879515766,0.0005769155667567426,0.0024967990613025625,620.0759582943612,53326.53241331506,0.22998983682048663,3.7752035698983013,0.03918164732388857,4.8290093578145063e-05,9.319264692674126e-05,0.006062155606642928,3.421860400383611e-05,0.0024906024265478285,1007981.5684893992,192013.93801322047,0.12616160785814404,3.7076799464929704,0.06777259545890656,2.7418812684028716e-05,0.00016412115056075715,0.006028333293677945,6.0022132272510554e-05,0.002484664669699045
